id_transacao,id_conta,data_e_hora,tipo_transacao,valor,canal,descricao
TRX000188,CT-00356,2025-10-16 01:38:00,ted,125.16,agencia,SUPERMERCADO BOM PRECO
TRX000653,CT-00641,2026-05-19 11:10:00,pix,37.04,agencia,FARMACIA SAO JOAO
TRX001891,CT-00567,2025-08-30 14:10:00,ted,603.04,app,POSTO SHELL BR
TRX000081,CT-00802,2026-01-06 13:44:00,pagamento,234.17,agência,POSTO SHELL BR
TRX000536,CT-00219,2025-11-11 00:00:00,depósito,115.63,internetbanking,RENDIMENTO POUPANCA
TRX001089,CT-00914,2026-04-22 00:00:00,boleto,-128.61,,POSTO SHELL BR
TRX000841,CT-00382,2025-08-23 00:00:00,saque,1848.28,ib,POSTO SHELL BR
TRX002033,CT-00660,2026-06-22 19:36:00,debitocartao,1247.04,atm,FARMACIA SAO JOAO
TRX001381,CT-00116,2026-05-26 02:44:00,saque,1300.84,atm,RENDIMENTO POUPANCA
TRX001245,CT-00084,2026-02-04 08:27:00,boleto,,agência,PIX QR CODE
TRX000427,CT-00271,2025-06-08 00:00:00,pagto,113.24,internetbanking,RENDIMENTO POUPANCA
TRX001677,CT-01014,2026-04-02 22:29:00,pix,1100.99,caixaeletrônico,TRANSF ENTRE CONTAS
TRX002014,CT-00030,2026-08-07 00:00:00,doc,61.4,ib,TRANSF ENTRE CONTAS
TRX000478,CT-00773,2025-12-18 00:00:00,pagamento,967.98,app,FOLHA PAGAMENTO
TRX000149,CT-00409,2025-09-22 05:47:00,boleto,48327.16,app,TRANSF ENTRE CONTAS
TRX000326,CT-00119,2025-08-22 00:56:00,deposito,501.63,agencia,TARIFA PACOTE SERVICOS
TRX001476,CT-00265,2026-12-06 09:15:00,pix,167.06,app,AMAZON MKTPLACE
TRX000466,CT-00867,2026-09-05 00:00:00,deposito,72750.85,internetbanking,IFOOD *IFOOD
TRX000412,CT-00721,2026-03-08 00:00:00,pix,261.79,app,UBER *TRIP
TRX000096,CT-00644,2026-03-21 23:13:00,doc,1412.4,app,PIX QR CODE
TRX000625,CT-00699,2026-05-24 00:00:00,boleto,237.19,caixaeletrônico,SUPERMERCADO BOM PRECO
TRX001004,CT-00116,2025-11-09 00:00:00,deposito,0.0,app,AMAZON MKTPLACE
TRX001832,CT-00929,2025-10-28 00:00:00,ted,2490.69,app,PADARIA DO ZE
TRX001287,CT-00452,2026-12-04 22:20:00,saque,134.64,internetbanking,FOLHA PAGAMENTO
TRX001180,CT-00171,2026-09-02 00:00:00,compradébito,1465.43,agencia,TRANSF ENTRE CONTAS
TRX002020,CT-00343,2026-06-13 00:00:00,pagamento,257.55,aplicativo,RENDIMENTO POUPANCA
TRX000699,CT-00375,2026-05-06 01:21:00,pagto,196.68,,PAG*MERCADOLIVRE
TRX001457,CT-00426,2026-12-03 00:00:00,debitocartao,-350.55,agência,FARMACIA SAO JOAO
TRX001436,CT-00457,2026-02-14 00:00:00,saque,728.58,agencia,TRANSF ENTRE CONTAS
TRX000467,CT-00446,2026-11-08 07:14:00,compradébito,-225.27,aplicativo,POSTO SHELL BR
TRX000914,CT-00518,2026-08-15 00:00:00,débitocartão,178.87,agência,RENDIMENTO POUPANCA
TRX001172,CT-00343,2025-09-12 14:28:00,pix,5033.41,agencia,TRANSF ENTRE CONTAS
TRX001959,CT-00622,2026-01-14 00:00:00,pix,9935.27,caixaeletronico,TRANSF ENTRE CONTAS
TRX000121,CT-00348,2026-05-02 00:00:00,boleto,-8742.24,app,TARIFA PACOTE SERVICOS
TRX001472,CT-00110,2025-12-27 10:24:00,boleto,797.07,app,TRANSF ENTRE CONTAS
TRX000428,CT-00223,2026-08-01 00:00:00,boleto,-22.78,aplicativo,TARIFA PACOTE SERVICOS
TRX000827,CT-00854,2026-06-09 00:00:00,ted,,agencia,FARMACIA SAO JOAO
TRX000594,CT-00195,2025-01-12 18:45:00,pix,0.0,atm,PIX QR CODE
TRX001295,CT-00622,2025-10-30 17:49:00,boleto,977.52,atm,FOLHA PAGAMENTO
TRX001897,CT-00078,2026-02-07 00:00:00,pix,9261.91,app,FARMACIA SAO JOAO
TRX002084,CT-00169,2026-01-30 00:14:00,depósito,154.93,agencia,NETFLIX.COM
TRX001154,CT-00628,2026-03-02 06:15:00,pix,16.27,agencia,TRANSF ENTRE CONTAS
TRX000196,CT-00245,2025-08-31 20:24:00,debitocartao,215.78,app,POSTO SHELL BR
TRX002090,CT-00080,2025-12-10 06:40:00,deposito,783.64,app,IFOOD *IFOOD
TRX001921,CT-00290,2025-09-26 12:15:00,pix,-1853.87,aplicativo,TARIFA PACOTE SERVICOS
TRX000029,CT-00343,2025-11-09 00:00:00,depósito,257.72,app,RENDIMENTO POUPANCA
TRX001074,CT-00173,2025-11-25 00:00:00,pagto,122.97,aplicativo,SUPERMERCADO BOM PRECO
TRX001729,CT-00646,2026-10-04 00:00:00,boleto,10898.62,internetbanking,SUPERMERCADO BOM PRECO
TRX000059,CT-00270,2025-10-22 00:00:00,debitocartao,1062.17,app,FARMACIA SAO JOAO
TRX001639,CT-00313,2025-08-20 22:19:00,deposito,71.02,app,AMAZON MKTPLACE
TRX001994,CT-00083,2026-02-06 10:05:00,débitocartão,-530.6,agencia,NETFLIX.COM
TRX000040,CT-00426,2026-05-13 00:00:00,depósito,3138.92,ib,FARMACIA SAO JOAO
TRX001190,CT-00425,2025-09-30 00:00:00,boleto,47.2,internetbanking,AMAZON MKTPLACE
TRX001955,CT-00616,2025-11-17 21:39:00,debitocartao,-590.81,atm,PADARIA DO ZE
TRX002053,CT-00658,2026-01-06 06:24:00,pix,-162.19,agencia,TARIFA PACOTE SERVICOS
TRX000747,CT-00710,2025-08-10 00:00:00,pix,1946.9,agência,POSTO SHELL BR
TRX001325,CT-00379,2026-01-25 01:19:00,deposito,230.18,app,AMAZON MKTPLACE
TRX001208,CT-00497,2026-02-13 00:00:00,deposito,,aplicativo,UBER *TRIP
TRX002045,CT-00945,2025-08-22 14:23:00,pagto,55.45,atm,PADARIA DO ZE
TRX000814,CT-00532,2026-02-17 00:36:00,boleto,229.27,agencia,AMAZON MKTPLACE
TRX000355,CT-00183,2026-07-02 14:03:00,pix,83.47,app,RENDIMENTO POUPANCA
TRX001746,CT-00375,2026-03-21 09:05:00,debitocartao,,caixaeletrônico,NETFLIX.COM
TRX000167,CT-00532,2025-11-04 04:04:00,boleto,0.0,internetbanking,POSTO SHELL BR
TRX001530,CT-00952,2025-08-16 07:59:00,boleto,,caixaeletrônico,POSTO SHELL BR
TRX001873,CT-00058,2026-03-16 07:15:00,pix,-120.97,ib,IFOOD *IFOOD
TRX001852,CT-00600,2025-08-05 22:47:00,pix,96.13,internetbanking,TARIFA PACOTE SERVICOS
TRX001151,CT-00848,2026-02-13 10:21:00,pix,163.44,ib,PADARIA DO ZE
TRX000409,CT-00904,2025-08-30 21:14:00,boleto,6.61,app,SUPERMERCADO BOM PRECO
TRX001753,CT-00817,2026-07-22 21:52:00,boleto,1677.94,agencia,UBER *TRIP
TRX001351,CT-00512,2026-03-24 03:29:00,debitocartao,98.5,internetbanking,PAG*MERCADOLIVRE
TRX000954,CT-00872,2026-08-09 00:00:00,pix,0.0,atm,
TRX002042,CT-00300,2026-05-27 00:00:00,debitocartao,-185.93,atm,AMAZON MKTPLACE
TRX001017,CT-00399,2026-08-11 21:31:00,pagamento,231.01,internetbanking,RENDIMENTO POUPANCA
TRX000773,CT-00514,2025-10-23 07:51:00,boleto,731.9,agencia,POSTO SHELL BR
TRX000070,CT-00120,2025-09-09 00:00:00,pix,-12773.96,app,FARMACIA SAO JOAO
TRX000359,CT-00425,2026-12-02 00:00:00,deposito,1583.58,caixaeletronico,SUPERMERCADO BOM PRECO
TRX000926,CT-00690,2025-09-24 00:00:00,deposito,483.2,,SUPERMERCADO BOM PRECO
TRX001106,CT-00067,2026-01-04 09:03:00,saque,821.42,caixaeletronico,PAG*MERCADOLIVRE
TRX001026,CT-00445,2025-12-23 20:19:00,pagamento,194.13,app,AMAZON MKTPLACE
TRX000578,CT-00054,2026-06-19 00:00:00,compradébito,733.46,app,NETFLIX.COM
TRX001566,CT-00149,2026-11-05 18:30:00,ted,48834.25,agencia,SUPERMERCADO BOM PRECO
TRX001765,CT-00249,2025-10-22 10:53:00,doc,-30.67,internetbanking,RENDIMENTO POUPANCA
TRX001594,CT-00845,2026-03-29 05:25:00,boleto,68.76,,TARIFA PACOTE SERVICOS
TRX001554,CT-00868,2025-05-11 00:00:00,deposito,1204.34,aplicativo,FOLHA PAGAMENTO
TRX000488,CT-00592,2025-11-06 17:08:00,debitocartao,224.98,agencia,FARMACIA SAO JOAO
TRX000198,CT-00788,2026-11-02 00:00:00,pagto,-4531.6,ib,FOLHA PAGAMENTO
TRX000232,CT-00213,2025-09-10 00:00:00,saque,123.28,caixaeletrônico,TRANSF ENTRE CONTAS
TRX000382,CT-00547,2026-05-15 18:10:00,ted,479.86,caixaeletrônico,PAG*MERCADOLIVRE
TRX001655,CT-00815,2026-04-20 02:08:00,pix,41.33,ib,TARIFA PACOTE SERVICOS
TRX001497,CT-00628,2026-03-24 22:49:00,saque,-10360.36,app,PADARIA DO ZE
TRX001028,CT-00233,2025-09-14 00:00:00,boleto,19952.42,aplicativo,FARMACIA SAO JOAO
TRX000863,CT-00925,2026-02-17 00:00:00,deposito,13852.01,aplicativo,PADARIA DO ZE
TRX001464,CT-00993,2026-08-05 00:53:00,boleto,0.0,caixaeletronico,IFOOD *IFOOD
TRX001173,CT-00876,2026-02-25 08:49:00,deposito,862.78,caixaeletronico,
TRX001728,CT-00656,2026-02-25 16:05:00,deposito,,app,AMAZON MKTPLACE
TRX001644,CT-00700,2026-03-17 00:00:00,deposito,11454.28,ib,TRANSF ENTRE CONTAS
TRX001372,CT-00143,2026-01-12 00:00:00,ted,200.13,caixaeletrônico,IFOOD *IFOOD
TRX002023,CT-00459,2026-07-01 00:00:00,ted,5578.82,app,RENDIMENTO POUPANCA
TRX002037,CT-00736,2026-05-03 12:20:00,pix,-258.19,agência,NETFLIX.COM
TRX002075,CT-00361,2026-01-15 00:00:00,deposito,13.91,app,PADARIA DO ZE
TRX001216,CT-00077,2026-07-31 00:00:00,ted,1735.19,ib,PIX QR CODE
TRX001870,CT-00316,2026-07-21 00:00:00,ted,5363.69,internetbanking,UBER *TRIP
TRX000519,CT-00860,2026-04-28 00:00:00,boleto,227.35,aplicativo,TARIFA PACOTE SERVICOS
TRX000211,CT-00306,2026-03-08 00:00:00,boleto,-59.93,caixaeletronico,TRANSF ENTRE CONTAS
TRX000516,CT-00607,2025-08-13 00:00:00,ted,-141.88,atm,PADARIA DO ZE
TRX001538,CT-01016,2025-03-12 00:00:00,deposito,286.15,caixaeletrônico,SUPERMERCADO BOM PRECO
TRX000318,CT-00521,2025-10-25 00:00:00,doc,-14486.92,ib,FARMACIA SAO JOAO
TRX001429,CT-00834,2026-07-01 00:00:00,pix,2945.53,aplicativo,UBER *TRIP
TRX001838,CT-00737,2025-07-08 00:00:00,boleto,3420.82,aplicativo,TRANSF ENTRE CONTAS
TRX001101,CT-00852,2026-06-08 00:00:00,depósito,1138.15,internetbanking,UBER *TRIP
TRX001563,CT-00358,2026-03-14 00:00:00,pix,-10876.58,app,POSTO SHELL BR
TRX000472,CT-00810,2026-08-14 00:51:00,deposito,154.89,app,SUPERMERCADO BOM PRECO
TRX000636,CT-00490,2026-06-26 00:00:00,boleto,23.15,internetbanking,POSTO SHELL BR
TRX000605,CT-00201,2026-07-06 10:00:00,saque,-12616.43,,AMAZON MKTPLACE
TRX000976,CT-00738,2025-04-12 00:00:00,compradébito,251.78,agencia,
TRX000749,CT-00168,2026-06-30 00:00:00,ted,13158.41,internetbanking,
TRX000380,CT-00174,2026-04-27 00:00:00,pagto,12373.54,caixaeletronico,PADARIA DO ZE
TRX001680,CT-00351,2025-12-29 04:56:00,boleto,-1172.02,caixaeletrônico,
TRX001648,CT-00621,2025-10-06 13:22:00,deposito,140.28,,PAG*MERCADOLIVRE
TRX001640,CT-00869,2026-06-22 17:52:00,doc,4148.81,agência,TRANSF ENTRE CONTAS
TRX000965,CT-00255,2026-05-08 00:00:00,débitocartão,12040.01,,NETFLIX.COM
TRX001108,CT-00900,2026-04-15 00:00:00,doc,3757.07,app,RENDIMENTO POUPANCA
TRX000696,CT-00397,2025-02-11 11:50:00,pagamento,-965.78,app,FOLHA PAGAMENTO
TRX001835,CT-00180,2026-08-02 00:00:00,ted,-276.44,agencia,SUPERMERCADO BOM PRECO
TRX000829,CT-00305,2026-07-29 08:50:00,ted,6.25,atm,IFOOD *IFOOD
TRX001050,CT-00804,2026-02-17 00:00:00,boleto,213.36,app,NETFLIX.COM
TRX000690,CT-00307,2025-06-09 12:19:00,deposito,221.13,aplicativo,PAG*MERCADOLIVRE
TRX001059,CT-00085,2026-07-18 19:55:00,doc,349.24,caixaeletrônico,FARMACIA SAO JOAO
TRX001760,CT-00376,2025-09-13 01:01:00,débitocartão,19.28,atm,TRANSF ENTRE CONTAS
TRX001869,CT-00811,2025-10-08 00:00:00,saque,1147.53,atm,PAG*MERCADOLIVRE
TRX000968,CT-00625,2026-03-25 00:00:00,pix,165.31,app,TARIFA PACOTE SERVICOS
TRX000665,CT-00830,2026-11-01 00:00:00,pix,102.27,internetbanking,RENDIMENTO POUPANCA
TRX001579,CT-00628,2025-06-08 00:00:00,debitocartao,1039.04,aplicativo,RENDIMENTO POUPANCA
TRX000389,CT-00683,2026-04-14 08:38:00,ted,70.27,caixaeletronico,
TRX001477,CT-00105,2026-04-08 18:16:00,depósito,74.21,atm,PIX QR CODE
TRX001917,CT-00479,2026-06-26 00:50:00,ted,42.04,,TARIFA PACOTE SERVICOS
TRX001067,CT-00722,2026-12-05 00:00:00,pix,,internetbanking,FARMACIA SAO JOAO
TRX000710,CT-00832,2026-01-06 00:00:00,deposito,259.02,internetbanking,UBER *TRIP
TRX001441,CT-00279,2025-11-30 00:00:00,boleto,41.99,atm,FARMACIA SAO JOAO
TRX000145,CT-00178,2026-08-02 08:53:00,deposito,107.07,agencia,POSTO SHELL BR
TRX001706,CT-00350,2026-02-12 16:04:00,deposito,1740.91,internetbanking,PADARIA DO ZE
TRX001976,CT-00329,2025-12-09 08:38:00,debitocartao,204.36,app,POSTO SHELL BR
TRX001736,CT-00619,2026-07-08 00:00:00,deposito,6727.89,internetbanking,UBER *TRIP
TRX001914,CT-00482,2026-05-02 03:07:00,deposito,1327.61,app,RENDIMENTO POUPANCA
TRX001403,CT-00369,2026-01-28 00:00:00,pix,120.99,agência,FARMACIA SAO JOAO
TRX000923,CT-00675,2025-12-24 06:41:00,pagto,,agencia,
TRX001251,CT-00214,2026-04-01 00:00:00,boleto,94.86,app,RENDIMENTO POUPANCA
TRX001220,CT-00066,2026-01-08 00:00:00,deposito,1324.72,agencia,RENDIMENTO POUPANCA
TRX000933,CT-00036,2025-08-28 00:07:00,saque,142.22,caixaeletronico,RENDIMENTO POUPANCA
TRX001003,CT-01034,2026-03-02 00:00:00,saque,-118.76,app,NETFLIX.COM
TRX001909,CT-00549,2026-09-05 00:00:00,ted,4685.16,agência,UBER *TRIP
TRX001824,CT-00840,2025-11-24 23:11:00,compradébito,205.69,agencia,FOLHA PAGAMENTO
TRX000979,CT-00216,2026-03-31 03:42:00,deposito,1923.47,agencia,UBER *TRIP
TRX001631,CT-00429,2025-08-10 00:00:00,ted,-1178.69,caixaeletrônico,FARMACIA SAO JOAO
TRX000254,CT-00819,2025-10-27 00:00:00,compradébito,39.99,atm,
TRX001299,CT-00425,2026-01-08 17:11:00,deposito,1677.24,app,UBER *TRIP
TRX000084,CT-00784,2026-07-25 06:14:00,ted,920.24,atm,RENDIMENTO POUPANCA
TRX001999,CT-00136,2026-07-17 03:14:00,compradébito,0.0,caixaeletronico,
TRX000671,CT-00075,2026-05-10 05:16:00,compradébito,1908.34,internetbanking,TARIFA PACOTE SERVICOS
TRX000958,CT-00290,2025-09-17 00:00:00,boleto,-294.41,ib,AMAZON MKTPLACE
TRX001964,CT-00126,2026-03-21 00:00:00,boleto,-56628.94,internetbanking,RENDIMENTO POUPANCA
TRX000878,CT-00433,2026-03-28 00:00:00,boleto,1655.94,app,NETFLIX.COM
TRX002047,CT-00834,2025-04-10 00:00:00,saque,-939.07,agencia,NETFLIX.COM
TRX000023,CT-00739,2025-09-11 21:29:00,boleto,-9931.36,atm,PADARIA DO ZE
TRX000035,CT-00683,2026-01-04 02:15:00,boleto,806.58,ib,UBER *TRIP
TRX000189,CT-00080,2025-04-08 02:42:00,compradébito,3638.51,internetbanking,PAG*MERCADOLIVRE
TRX001271,CT-00635,2025-08-04 00:00:00,ted,698.98,caixaeletronico,TARIFA PACOTE SERVICOS
TRX000055,CT-00775,2026-04-02 01:24:00,deposito,1530.9,agência,TRANSF ENTRE CONTAS
TRX002065,CT-00943,2026-06-25 00:00:00,saque,1243.3,caixaeletrônico,PAG*MERCADOLIVRE
TRX001342,CT-00307,2025-09-26 06:14:00,debitocartao,1493.03,,NETFLIX.COM
TRX001114,CT-00780,2026-02-25 00:00:00,pix,187.78,,UBER *TRIP
TRX000735,CT-00765,2026-01-07 00:44:00,pix,70.87,agência,FARMACIA SAO JOAO
TRX001943,CT-00415,2026-06-02 10:53:00,débitocartão,194.33,internetbanking,TRANSF ENTRE CONTAS
TRX001256,CT-00813,2026-04-14 00:00:00,ted,-31153.26,internetbanking,SUPERMERCADO BOM PRECO
TRX000832,CT-00448,2025-12-28 23:14:00,pix,200.75,caixaeletronico,SUPERMERCADO BOM PRECO
TRX001650,CT-00489,2026-06-05 12:46:00,pix,-146.7,agência,IFOOD *IFOOD
TRX001425,CT-00689,2026-07-27 00:00:00,ted,-1129.78,atm,FARMACIA SAO JOAO
TRX001353,CT-00405,2026-08-15 12:45:00,saque,227.99,caixaeletronico,TARIFA PACOTE SERVICOS
TRX001153,CT-00156,2026-04-08 00:00:00,saque,127.87,,PAG*MERCADOLIVRE
TRX000659,CT-00185,2026-04-21 02:16:00,débitocartão,-1281.74,caixaeletrônico,AMAZON MKTPLACE
TRX001764,CT-00117,2026-04-16 08:34:00,deposito,147.92,internetbanking,TARIFA PACOTE SERVICOS
TRX000309,CT-00363,2025-09-09 00:00:00,pix,244.25,agência,PADARIA DO ZE
TRX000881,CT-00298,2026-05-09 00:00:00,pagamento,197.06,agencia,POSTO SHELL BR
TRX000760,CT-00833,2025-09-24 00:00:00,debitocartao,679.21,internetbanking,TARIFA PACOTE SERVICOS
TRX001237,CT-00641,2026-07-04 13:13:00,saque,-4950.3,agencia,
TRX000791,CT-00958,2026-12-04 09:34:00,depósito,25.7,internetbanking,TARIFA PACOTE SERVICOS
TRX000178,CT-00342,2025-11-19 11:55:00,depósito,369.25,app,
TRX000437,CT-00975,2026-09-08 07:29:00,saque,-46.63,app,NETFLIX.COM
TRX000987,CT-00795,2026-07-31 08:29:00,doc,253.05,caixaeletronico,NETFLIX.COM
TRX000746,CT-00012,2025-12-24 00:00:00,compradébito,254.91,aplicativo,UBER *TRIP
TRX001995,CT-00959,2025-12-15 17:12:00,saque,678.98,atm,TRANSF ENTRE CONTAS
TRX000815,CT-00189,2026-07-03 00:00:00,pagto,-222.56,caixaeletronico,TARIFA PACOTE SERVICOS
TRX001694,CT-00484,2025-08-14 12:46:00,depósito,398.51,agência,PADARIA DO ZE
TRX001618,CT-00465,2025-07-10 23:21:00,saque,-129.63,agencia,SUPERMERCADO BOM PRECO
TRX000022,CT-00607,2026-06-19 00:00:00,debitocartao,712.66,caixaeletronico,RENDIMENTO POUPANCA
TRX001817,CT-00831,2025-11-27 14:20:00,boleto,95.1,ib,PAG*MERCADOLIVRE
TRX001549,CT-00030,2025-12-02 00:00:00,pagto,5985.29,internetbanking,POSTO SHELL BR
TRX001532,CT-00427,2025-11-08 00:00:00,pagamento,280.76,caixaeletronico,UBER *TRIP
TRX001338,CT-00514,2026-01-28 03:01:00,deposito,0.0,atm,AMAZON MKTPLACE
TRX000407,CT-00753,2026-06-07 13:00:00,deposito,155.91,app,IFOOD *IFOOD
TRX000497,CT-00885,2026-03-08 00:00:00,ted,-289.81,atm,PIX QR CODE
TRX001200,CT-00056,2025-09-13 19:51:00,ted,74201.16,internetbanking,
TRX001394,CT-00596,2026-08-02 00:00:00,saque,213.84,app,PADARIA DO ZE
TRX000092,CT-00931,2025-08-10 00:00:00,pagamento,96.64,internetbanking,PADARIA DO ZE
TRX001191,CT-00076,2026-02-18 00:00:00,pix,1491.26,aplicativo,SUPERMERCADO BOM PRECO
TRX000062,CT-00268,2026-08-01 00:00:00,doc,-115.07,app,IFOOD *IFOOD
TRX000153,CT-00235,2026-03-09 00:00:00,depósito,1119.66,ib,TRANSF ENTRE CONTAS
TRX000151,CT-00262,2026-07-08 00:00:00,saque,277.46,internetbanking,PIX QR CODE
TRX000952,CT-00816,2025-10-26 00:00:00,doc,-173.25,app,TRANSF ENTRE CONTAS
TRX000963,CT-00664,2026-09-01 23:29:00,ted,0.0,ib,FARMACIA SAO JOAO
TRX001023,CT-00132,2026-11-06 00:00:00,ted,74996.67,internetbanking,UBER *TRIP
TRX001967,CT-00789,2026-09-02 00:00:00,depósito,13941.83,agencia,TARIFA PACOTE SERVICOS
TRX001077,CT-00483,2026-03-19 10:35:00,doc,10657.2,agência,PAG*MERCADOLIVRE
TRX001974,CT-00718,2026-11-08 00:00:00,pix,118.11,aplicativo,FARMACIA SAO JOAO
TRX001053,CT-00078,2026-03-14 00:00:00,ted,10.23,internetbanking,IFOOD *IFOOD
TRX000554,CT-00860,2025-08-14 00:00:00,saque,-288.89,internetbanking,
TRX001973,CT-00623,2026-02-14 00:00:00,boleto,196.13,,AMAZON MKTPLACE
TRX000197,CT-00267,2026-01-24 00:00:00,depósito,141.98,ib,IFOOD *IFOOD
TRX001645,CT-00693,2026-04-28 00:00:00,doc,59.57,agencia,FOLHA PAGAMENTO
TRX001359,CT-00327,2026-11-08 00:00:00,débitocartão,56.6,atm,IFOOD *IFOOD
TRX002056,CT-00521,2026-06-19 00:00:00,ted,1684.68,ib,SUPERMERCADO BOM PRECO
TRX000147,CT-00515,2026-03-24 19:53:00,compradébito,-22.52,agencia,TARIFA PACOTE SERVICOS
TRX001493,CT-00944,2025-12-09 11:33:00,boleto,775.49,app,POSTO SHELL BR
TRX000855,CT-00246,2025-11-27 00:00:00,ted,1188.28,agencia,FOLHA PAGAMENTO
TRX001879,CT-00074,2026-05-25 18:24:00,debitocartao,,app,AMAZON MKTPLACE
TRX000538,CT-00637,2026-04-19 00:00:00,boleto,415.32,app,
TRX000371,CT-00410,2026-07-04 07:09:00,saque,62.4,caixaeletronico,PIX QR CODE
TRX000775,CT-00415,2026-07-20 00:00:00,saque,5420.87,agencia,TARIFA PACOTE SERVICOS
TRX000105,CT-00451,2026-05-01 00:29:00,saque,221.73,caixaeletrônico,SUPERMERCADO BOM PRECO
TRX000823,CT-00802,2025-07-10 00:00:00,depósito,0.0,caixaeletrônico,
TRX001939,CT-00484,2026-07-28 00:00:00,depósito,154.79,app,PAG*MERCADOLIVRE
TRX001555,CT-00595,2026-07-02 00:00:00,depósito,229.66,caixaeletrônico,NETFLIX.COM
TRX000771,CT-00152,2025-12-31 00:00:00,boleto,224.91,caixaeletrônico,TARIFA PACOTE SERVICOS
TRX001444,CT-00262,2026-04-23 00:00:00,boleto,-1444.44,app,TARIFA PACOTE SERVICOS
TRX001611,CT-00961,2026-07-24 00:00:00,boleto,0.0,agencia,PIX QR CODE
TRX001998,CT-00488,2026-02-11 06:19:00,deposito,5390.84,caixaeletrônico,
TRX001676,CT-00955,2025-11-25 00:00:00,boleto,475.27,atm,UBER *TRIP
TRX001229,CT-00731,2025-09-16 03:00:00,saque,1945.66,atm,PAG*MERCADOLIVRE
TRX000327,CT-00126,2026-01-02 00:00:00,boleto,-948.06,agência,PAG*MERCADOLIVRE
TRX000224,CT-00615,2026-02-05 00:00:00,pix,278.82,caixaeletronico,FARMACIA SAO JOAO
TRX001064,CT-00082,2026-07-22 00:00:00,depósito,24.72,agencia,PAG*MERCADOLIVRE
TRX000174,CT-00334,2025-03-10 08:31:00,deposito,440.5,app,
TRX000569,CT-00117,2026-05-26 00:00:00,pix,45049.67,ib,SUPERMERCADO BOM PRECO
TRX000468,CT-00514,2026-01-15 00:00:00,pagto,67.5,caixaeletrônico,AMAZON MKTPLACE
TRX000397,CT-00221,2026-08-10 00:00:00,boleto,791.82,agencia,SUPERMERCADO BOM PRECO
TRX000172,CT-00881,2026-02-01 00:00:00,depósito,115.96,agencia,POSTO SHELL BR
TRX000973,CT-00539,2025-07-10 00:00:00,saque,1719.01,app,TARIFA PACOTE SERVICOS
TRX000556,CT-00144,2025-08-07 08:08:00,pix,,app,TRANSF ENTRE CONTAS
TRX002092,CT-00536,2026-06-16 06:58:00,boleto,12.26,agência,SUPERMERCADO BOM PRECO
TRX000640,CT-00146,2026-06-23 09:49:00,ted,118.01,agencia,FOLHA PAGAMENTO
TRX000857,CT-00141,2026-08-02 00:00:00,boleto,1099.44,,TRANSF ENTRE CONTAS
TRX001726,CT-00886,2026-05-29 00:00:00,saque,0.0,agencia,RENDIMENTO POUPANCA
TRX001081,CT-00989,2026-03-18 00:00:00,ted,243.91,caixaeletronico,PADARIA DO ZE
TRX001176,CT-00448,2025-08-22 07:34:00,saque,-123.49,agencia,PADARIA DO ZE
TRX000225,CT-00825,2026-05-19 00:00:00,deposito,255.94,app,PIX QR CODE
TRX001766,CT-00585,2025-12-27 00:00:00,boleto,1651.95,atm,POSTO SHELL BR
TRX001670,CT-00490,2025-07-09 00:00:00,deposito,109.54,ib,
TRX000323,CT-00785,2026-07-31 00:00:00,débitocartão,192.53,app,SUPERMERCADO BOM PRECO
TRX001902,CT-00461,2026-03-16 05:52:00,boleto,187.07,internetbanking,AMAZON MKTPLACE
TRX000732,CT-00645,2026-05-15 00:00:00,boleto,2684.85,agencia,FARMACIA SAO JOAO
TRX000836,CT-00324,2025-09-12 00:00:00,deposito,268.92,aplicativo,SUPERMERCADO BOM PRECO
TRX001181,CT-00283,2025-06-11 06:29:00,boleto,-259.22,atm,AMAZON MKTPLACE
TRX000263,CT-00657,2026-01-05 04:14:00,compradébito,292.29,atm,SUPERMERCADO BOM PRECO
TRX000364,CT-00107,2025-08-14 00:00:00,boleto,260.36,ib,PADARIA DO ZE
TRX000890,CT-00941,2026-08-03 00:00:00,débitocartão,144.09,caixaeletrônico,TRANSF ENTRE CONTAS
TRX000213,CT-00797,2026-05-26 00:00:00,saque,0.0,atm,TARIFA PACOTE SERVICOS
TRX002067,CT-00244,2026-06-19 00:00:00,depósito,1869.66,aplicativo,UBER *TRIP
TRX000677,CT-00801,2025-10-10 00:00:00,deposito,1396.47,app,UBER *TRIP
TRX000501,CT-00026,2026-04-25 20:17:00,saque,,ib,PIX QR CODE
TRX000657,CT-00061,2026-04-28 00:12:00,pix,151.01,ib,UBER *TRIP
TRX000034,CT-00833,2025-12-28 04:45:00,depósito,118.36,internetbanking,PADARIA DO ZE
TRX000203,CT-00342,2026-12-08 20:04:00,débitocartão,,aplicativo,TRANSF ENTRE CONTAS
TRX001977,CT-00178,2025-08-09 00:53:00,pagamento,1542.02,caixaeletronico,FOLHA PAGAMENTO
TRX000093,CT-00668,2026-01-24 20:17:00,pagamento,7957.23,app,UBER *TRIP
TRX000678,CT-00782,2025-12-31 00:00:00,depósito,0.0,app,RENDIMENTO POUPANCA
TRX001574,CT-00177,2025-09-25 00:00:00,doc,68935.3,app,AMAZON MKTPLACE
TRX000937,CT-00430,2026-05-17 00:00:00,pix,-1168.23,caixaeletronico,SUPERMERCADO BOM PRECO
TRX001890,CT-00716,2025-11-20 22:07:00,saque,-276.35,ib,PAG*MERCADOLIVRE
