ID TRANSACAO,id conta,Data/Hora,Tipo Transação,VALOR,Canal,Descrição
TRX001677,CT-01014,04/02/2026 22:29,PIX,1100.99,Caixa Eletrônico,TRANSF ENTRE CONTAS
TRX002014,CT-00030,2026-08-07,DOC,"61,40",IB,TRANSF ENTRE CONTAS
TRX000478,CT-00773,18-12-2025,Pagamento,"967,98",APP,FOLHA PAGAMENTO
TRX000149,CT-00409,22/09/25 05:47,Boleto,48327.16,app,TRANSF ENTRE CONTAS
TRX000326,CT-00119,2025-08-22 00:56,DEPOSITO,"501,63",agencia,TARIFA PACOTE SERVICOS
TRX001476,CT-00265,12/06/26 09:15,PIX,"167,06",APP,AMAZON MKTPLACE
TRX000466,CT-00867,09/05/2026,deposito,"72750,85",Internet Banking,IFOOD *IFOOD
TRX000412,CT-00721,03/08/2026,Pix,"R$ 261,79",app,UBER *TRIP
TRX000096,CT-00644,21-03-2026 23:13,DOC,"1.412,40",APP,PIX QR CODE
TRX000625,CT-00699,24/05/2026,boleto,237.19,Caixa Eletrônico,SUPERMERCADO BOM PRECO
TRX001004,CT-00116,11/09/2025,deposito,0,APP,AMAZON MKTPLACE
TRX001832,CT-00929,28-10-2025,TED,"R$ 2.490,69",APP,  PADARIA DO ZE  
TRX001287,CT-00452,12/04/2026 22:20,Saque,"134,64",internet banking,FOLHA PAGAMENTO
TRX001180,CT-00171,09/02/2026,Compra Débito,"1.465,43",agencia,TRANSF ENTRE CONTAS
TRX002020,CT-00343,13-jun-2026,Pagamento,257.55,Aplicativo,RENDIMENTO POUPANCA
TRX000699,CT-00375,05/06/26 01:21,pagto,"R$ 196,68",,PAG*MercadoLivre
TRX001457,CT-00426,12/03/2026,debito cartao,"-350,55",Agência,FARMACIA SAO JOAO
TRX001436,CT-00457,2026-02-14,Saque,728.58,agencia,TRANSF ENTRE CONTAS
TRX000467,CT-00446,11/08/26 07:14,Compra Débito,"-225,27",Aplicativo,POSTO SHELL BR
TRX000914,CT-00518,15-08-2026,Débito Cartão,"178,87",Agência,RENDIMENTO POUPANCA
TRX001172,CT-00343,2025-09-12 14:28,pix,"5.033,41",agencia,TRANSF ENTRE CONTAS
TRX001959,CT-00622,14/01/2026,Pix,9935.27,caixa eletronico,TRANSF ENTRE CONTAS
TRX000121,CT-00348,05-02-2026,boleto,"-8742,24",app,TARIFA PACOTE SERVICOS
TRX001472,CT-00110,27-12-2025 10:24,boleto,"797,07",App,TRANSF ENTRE CONTAS
TRX000428,CT-00223,2026-08-01,Boleto,"-22,78",Aplicativo,TARIFA PACOTE SERVICOS
TRX000827,CT-00854,2026-06-09,TED,N/A,AGENCIA,FARMACIA SAO JOAO
TRX000594,CT-00195,01-12-2025 18:45,Pix,0,ATM,PIX QR CODE
TRX001295,CT-00622,30-10-2025 17:49,Boleto,"977,52",ATM,FOLHA PAGAMENTO
TRX001897,CT-00078,02-jul-2026,PIX,"9.261,91",APP,FARMACIA SAO JOAO
TRX002084,CT-00169,2026-01-30 00:14,Depósito,154.93,agencia,NETFLIX.COM
TRX001154,CT-00628,2026-03-02 06:15,Pix,"16,27",AGENCIA,TRANSF ENTRE CONTAS
TRX000196,CT-00245,31/08/2025 20:24,debito cartao,"215,78",App,POSTO SHELL BR
TRX002090,CT-00080,2025-12-10 06:40,DEPOSITO,"783,64",APP,IFOOD *IFOOD
TRX001921,CT-00290,26-09-2025 12:15,PIX,-1853.87,Aplicativo,TARIFA PACOTE SERVICOS
TRX000029,CT-00343,11/09/2025,Depósito,"257,72",App,RENDIMENTO POUPANCA
TRX001074,CT-00173,2025-11-25,pagto,"122,97",Aplicativo,SUPERMERCADO BOM PRECO
TRX001729,CT-00646,10-04-2026,boleto,"10.898,62",Internet Banking,SUPERMERCADO BOM PRECO
TRX000059,CT-00270,2025-10-22,debito cartao,"R$ 1.062,17",App,FARMACIA SAO JOAO
TRX001639,CT-00313,20-08-2025 22:19,DEPOSITO,"R$ 71,02",APP,AMAZON MKTPLACE
TRX001994,CT-00083,2026-02-06 10:05,Débito Cartão,-530.60,AGENCIA,NETFLIX.COM
TRX000040,CT-00426,2026-05-13,Depósito,3138.92,IB,FARMACIA SAO JOAO
TRX001190,CT-00425,30/09/25,Boleto,47.20,Internet Banking,AMAZON MKTPLACE
TRX001955,CT-00616,17/11/2025 21:39,debito cartao,"-590,81",ATM,  PADARIA DO ZE  
TRX002053,CT-00658,01-06-2026 06:24,PIX,"-162,19",agencia,TARIFA PACOTE SERVICOS
TRX000747,CT-00710,2025-08-10,Pix,1946.90,Agência,POSTO SHELL BR
TRX001325,CT-00379,2026-01-25 01:19,DEPOSITO,"230,18",app,AMAZON MKTPLACE
TRX001208,CT-00497,13/02/2026,DEPOSITO,N/A,Aplicativo,UBER *TRIP
TRX002045,CT-00945,22/08/2025 14:23,pagto,R$ 55.45,ATM,  PADARIA DO ZE  
TRX000814,CT-00532,17/02/26 00:36,Boleto,R$ 229.27,AGENCIA,AMAZON MKTPLACE
TRX000355,CT-00183,07/02/26 14:03,Pix,"R$ 83,47",APP,RENDIMENTO POUPANCA
TRX001746,CT-00375,21-03-2026 09:05,debito cartao,N/A,Caixa Eletrônico,NETFLIX.COM
TRX000167,CT-00532,2025-11-04 04:04,boleto,0,internet banking,POSTO SHELL BR
TRX001530,CT-00952,16-ago-2025 07:59,Boleto,,Caixa Eletrônico,POSTO SHELL BR
TRX001873,CT-00058,16/03/26 07:15,pix,"-120,97",IB,IFOOD *IFOOD
TRX001852,CT-00600,2025-08-05 22:47,pix,"96,13",Internet Banking,TARIFA PACOTE SERVICOS
TRX001151,CT-00848,2026-02-13 10:21,PIX,163.44,IB,  PADARIA DO ZE  
TRX000409,CT-00904,30/08/2025 21:14,Boleto,"6,61",App,SUPERMERCADO BOM PRECO
TRX001753,CT-00817,2026-07-22 21:52,Boleto,"1.677,94",agencia,UBER *TRIP
TRX001351,CT-00512,24-03-2026 03:29,debito cartao,"R$ 98,50",internet banking,PAG*MercadoLivre
TRX000954,CT-00872,2026-08-09,PIX,0,ATM,
TRX002042,CT-00300,27/05/2026,debito cartao,"-185,93",ATM,AMAZON MKTPLACE
TRX001017,CT-00399,2026-08-11 21:31,Pagamento,"231,01",internet banking,RENDIMENTO POUPANCA
TRX000773,CT-00514,23/10/2025 07:51,Boleto,"731,90",agencia,POSTO SHELL BR
TRX000070,CT-00120,09-09-2025,pix,"-12773,96",APP,FARMACIA SAO JOAO
TRX000359,CT-00425,12/02/2026,deposito,1583.58,caixa eletronico,SUPERMERCADO BOM PRECO
TRX000926,CT-00690,24/09/2025,deposito,"483,20",,SUPERMERCADO BOM PRECO
TRX001106,CT-00067,01/04/2026 09:03,saque,821.42,caixa eletronico,PAG*MercadoLivre
TRX001026,CT-00445,2025-12-23 20:19,Pagamento,"194,13",App,AMAZON MKTPLACE
TRX000578,CT-00054,19/06/2026,Compra Débito,"733,46",APP,NETFLIX.COM
TRX001566,CT-00149,11/05/26 18:30,TED,"R$ 48.834,25",AGENCIA,SUPERMERCADO BOM PRECO
TRX001765,CT-00249,22/10/25 10:53,DOC,-30.67,internet banking,RENDIMENTO POUPANCA
TRX001594,CT-00845,29/03/2026 05:25,boleto,R$ 68.76,,TARIFA PACOTE SERVICOS
TRX001554,CT-00868,05/11/2025,deposito,"1.204,34",Aplicativo,FOLHA PAGAMENTO
TRX000488,CT-00592,2025-11-06 17:08,debito cartao,R$ 224.98,agencia,FARMACIA SAO JOAO
TRX000198,CT-00788,11-02-2026,pagto,"-4.531,60",IB,FOLHA PAGAMENTO
TRX000232,CT-00213,09/10/2025,Saque,"R$ 123,28",Caixa Eletrônico,TRANSF ENTRE CONTAS
TRX000382,CT-00547,15-05-2026 18:10,ted,"R$ 479,86",Caixa Eletrônico,PAG*MercadoLivre
TRX001655,CT-00815,20/04/2026 02:08,pix,R$ 41.33,IB,TARIFA PACOTE SERVICOS
TRX001497,CT-00628,24-mar-2026 22:49,Saque,"-10.360,36",app,  PADARIA DO ZE  
TRX001028,CT-00233,14-set-2025,Boleto,"19952,42",Aplicativo,FARMACIA SAO JOAO
TRX000863,CT-00925,17/02/2026,DEPOSITO,13852.01,Aplicativo,  PADARIA DO ZE  
TRX001464,CT-00993,2026-08-05 00:53,boleto,0,caixa eletronico,IFOOD *IFOOD
TRX001173,CT-00876,2026-02-25 08:49,DEPOSITO,"R$ 862,78",caixa eletronico,
TRX001728,CT-00656,25/02/26 16:05,deposito,N/A,APP,AMAZON MKTPLACE
TRX001644,CT-00700,2026-03-17,DEPOSITO,11454.28,IB,TRANSF ENTRE CONTAS
TRX001372,CT-00143,2026-01-12,ted,"R$ 200,13",Caixa Eletrônico,IFOOD *IFOOD
TRX002023,CT-00459,2026-07-01,ted,"5578,82",APP,RENDIMENTO POUPANCA
TRX002037,CT-00736,2026-05-03 12:20,Pix,"-258,19",Agência,NETFLIX.COM
TRX002075,CT-00361,2026-01-15,deposito,"13,91",App,  PADARIA DO ZE  
TRX001216,CT-00077,2026-07-31,ted,R$ 1735.19,IB,PIX QR CODE
TRX001870,CT-00316,21-07-2026,ted,"R$ 5.363,69",Internet Banking,UBER *TRIP
TRX000519,CT-00860,2026-04-28,BOLETO,227.35,Aplicativo,TARIFA PACOTE SERVICOS
TRX000211,CT-00306,03/08/2026,BOLETO,-59.93,caixa eletronico,TRANSF ENTRE CONTAS
TRX000516,CT-00607,13/08/2025,ted,-141.88,ATM,  PADARIA DO ZE  
TRX001538,CT-01016,03/12/2025,DEPOSITO,"286,15",Caixa Eletrônico,SUPERMERCADO BOM PRECO
TRX000318,CT-00521,25/10/2025,DOC,"-14.486,92",IB,FARMACIA SAO JOAO
TRX001429,CT-00834,2026-07-01,Pix,2945.53,Aplicativo,UBER *TRIP
TRX001838,CT-00737,07/08/2025,Boleto,"R$ 3.420,82",Aplicativo,TRANSF ENTRE CONTAS
TRX001101,CT-00852,06-08-2026,Depósito,R$ 1138.15,Internet Banking,UBER *TRIP
TRX001563,CT-00358,14-03-2026,Pix,"-10.876,58",APP,POSTO SHELL BR
TRX000472,CT-00810,14-08-2026 00:51,deposito,"154,89",app,SUPERMERCADO BOM PRECO
TRX000636,CT-00490,2026-06-26,boleto,"R$ 23,15",Internet Banking,POSTO SHELL BR
TRX000605,CT-00201,2026-07-06 10:00,saque,"-12.616,43",,AMAZON MKTPLACE
TRX000976,CT-00738,04-dez-2025,Compra Débito,"251,78",AGENCIA,
TRX000749,CT-00168,30-06-2026,TED,"R$ 13.158,41",Internet Banking,
TRX000380,CT-00174,27/04/2026,pagto,"12.373,54",caixa eletronico,  PADARIA DO ZE  
TRX001680,CT-00351,2025-12-29 04:56,BOLETO,"-1.172,02",Caixa Eletrônico,
TRX001648,CT-00621,2025-10-06 13:22,deposito,"R$ 140,28",,PAG*MercadoLivre
TRX001640,CT-00869,2026-06-22 17:52,DOC,R$ 4148.81,Agência,TRANSF ENTRE CONTAS
TRX000965,CT-00255,2026-05-08,Débito Cartão,"R$ 12.040,01",,NETFLIX.COM
TRX001108,CT-00900,2026-04-15,DOC,R$ 3757.07,APP,RENDIMENTO POUPANCA
TRX000696,CT-00397,02/11/2025 11:50,Pagamento,"-965,78",app,FOLHA PAGAMENTO
TRX001835,CT-00180,08/02/26,ted,"-276,44",agencia,SUPERMERCADO BOM PRECO
TRX000829,CT-00305,29/07/26 08:50,ted,"6,25",ATM,IFOOD *IFOOD
TRX001050,CT-00804,17-02-2026,Boleto,"213,36",app,NETFLIX.COM
TRX000690,CT-00307,06/09/25 12:19,DEPOSITO,"R$ 221,13",Aplicativo,PAG*MercadoLivre
TRX001059,CT-00085,18/07/2026 19:55,DOC,"R$ 349,24",Caixa Eletrônico,FARMACIA SAO JOAO
TRX001760,CT-00376,13-09-2025 01:01,Débito Cartão,R$ 19.28,ATM,TRANSF ENTRE CONTAS
TRX001869,CT-00811,10/08/2025,Saque,1147.53,ATM,PAG*MercadoLivre
TRX000968,CT-00625,2026-03-25,pix,165.31,app,TARIFA PACOTE SERVICOS
TRX000665,CT-00830,11/01/26,PIX,"102,27",internet banking,RENDIMENTO POUPANCA
TRX001579,CT-00628,06/08/2025,debito cartao,R$ 1039.04,Aplicativo,RENDIMENTO POUPANCA
TRX000389,CT-00683,2026-04-14 08:38,TED,"70,27",caixa eletronico,
TRX001477,CT-00105,04/08/26 18:16,Depósito,74.21,ATM,PIX QR CODE
TRX001917,CT-00479,26/06/26 00:50,ted,"R$ 42,04",,TARIFA PACOTE SERVICOS
TRX001067,CT-00722,12/05/2026,Pix,N/A,internet banking,FARMACIA SAO JOAO
TRX000710,CT-00832,01-jun-2026,DEPOSITO,"259,02",internet banking,UBER *TRIP
TRX001441,CT-00279,30/11/2025,Boleto,"41,99",ATM,FARMACIA SAO JOAO
TRX000145,CT-00178,08-02-2026 08:53,deposito,"R$ 107,07",agencia,POSTO SHELL BR
TRX001706,CT-00350,2026-02-12 16:04,deposito,1740.91,Internet Banking,  PADARIA DO ZE  
TRX001976,CT-00329,12/09/2025 08:38,debito cartao,"204,36",APP,POSTO SHELL BR
TRX001736,CT-00619,2026-07-08,DEPOSITO,6727.89,Internet Banking,UBER *TRIP
TRX001914,CT-00482,2026-05-02 03:07,deposito,"R$ 1.327,61",App,RENDIMENTO POUPANCA
TRX001403,CT-00369,28/01/2026,pix,"120,99",Agência,FARMACIA SAO JOAO
TRX000923,CT-00675,2025-12-24 06:41,pagto,N/A,agencia,
TRX001251,CT-00214,2026-04-01,Boleto,"R$ 94,86",app,RENDIMENTO POUPANCA
TRX001220,CT-00066,01/08/2026,DEPOSITO,1324.72,agencia,RENDIMENTO POUPANCA
TRX000933,CT-00036,28/08/2025 00:07,Saque,"142,22",caixa eletronico,RENDIMENTO POUPANCA
TRX001003,CT-01034,03-fev-2026,saque,"-118,76",APP,NETFLIX.COM
TRX001909,CT-00549,09/05/2026,ted,"4.685,16",Agência,UBER *TRIP
TRX001824,CT-00840,2025-11-24 23:11,Compra Débito,R$ 205.69,AGENCIA,FOLHA PAGAMENTO
TRX000979,CT-00216,31/03/26 03:42,deposito,"1.923,47",AGENCIA,UBER *TRIP
TRX001631,CT-00429,08-10-2025,ted,"-1.178,69",Caixa Eletrônico,FARMACIA SAO JOAO
TRX000254,CT-00819,2025-10-27,Compra Débito,"39,99",ATM,
TRX001299,CT-00425,01-08-2026 17:11,DEPOSITO,"R$ 1.677,24",App,UBER *TRIP
TRX000084,CT-00784,2026-07-25 06:14,ted,R$ 920.24,ATM,RENDIMENTO POUPANCA
TRX001999,CT-00136,17/07/2026 03:14,Compra Débito,0,caixa eletronico,
TRX000671,CT-00075,2026-05-10 05:16,Compra Débito,"R$ 1.908,34",Internet Banking,TARIFA PACOTE SERVICOS
TRX000958,CT-00290,17/09/2025,BOLETO,"-294,41",IB,AMAZON MKTPLACE
TRX001964,CT-00126,21-mar-2026,boleto,"-56.628,94",Internet Banking,RENDIMENTO POUPANCA
TRX000878,CT-00433,28/03/2026,Boleto,R$ 1655.94,App,NETFLIX.COM
TRX002047,CT-00834,04/10/25,Saque,"-939,07",AGENCIA,NETFLIX.COM
TRX000023,CT-00739,2025-09-11 21:29,Boleto,"-9.931,36",ATM,  PADARIA DO ZE  
TRX000035,CT-00683,01/04/26 02:15,boleto,"R$ 806,58",IB,UBER *TRIP
TRX000189,CT-00080,04/08/2025 02:42,Compra Débito,"R$ 3.638,51",Internet Banking,PAG*MercadoLivre
TRX001271,CT-00635,2025-08-04,TED,"698,98",caixa eletronico,TARIFA PACOTE SERVICOS
TRX000055,CT-00775,04/02/2026 01:24,DEPOSITO,R$ 1530.90,Agência,TRANSF ENTRE CONTAS
TRX002065,CT-00943,2026-06-25,saque,"R$ 1.243,30",Caixa Eletrônico,PAG*MercadoLivre
TRX001342,CT-00307,26/09/25 06:14,debito cartao,"1493,03",,NETFLIX.COM
TRX001114,CT-00780,2026-02-25,PIX,187.78,,UBER *TRIP
TRX000735,CT-00765,01-07-2026 00:44,PIX,"R$ 70,87",Agência,FARMACIA SAO JOAO
TRX001943,CT-00415,2026-06-02 10:53,Débito Cartão,194.33,internet banking,TRANSF ENTRE CONTAS
TRX001256,CT-00813,14/04/2026,ted,-31153.26,Internet Banking,SUPERMERCADO BOM PRECO
TRX000832,CT-00448,28/12/2025 23:14,pix,"200,75",caixa eletronico,SUPERMERCADO BOM PRECO
TRX001650,CT-00489,06/05/26 12:46,PIX,-146.70,Agência,IFOOD *IFOOD
TRX001425,CT-00689,27-07-2026,ted,-1129.78,ATM,FARMACIA SAO JOAO
TRX001353,CT-00405,15/08/2026 12:45,Saque,"227,99",caixa eletronico,TARIFA PACOTE SERVICOS
TRX001153,CT-00156,04/08/2026,Saque,"R$ 127,87",,PAG*MercadoLivre
TRX000659,CT-00185,21/04/2026 02:16,Débito Cartão,-1281.74,Caixa Eletrônico,AMAZON MKTPLACE
TRX001764,CT-00117,16-04-2026 08:34,deposito,"147,92",Internet Banking,TARIFA PACOTE SERVICOS
TRX000309,CT-00363,2025-09-09,pix,"244,25",Agência,  PADARIA DO ZE  
TRX000881,CT-00298,2026-05-09,Pagamento,"R$ 197,06",AGENCIA,POSTO SHELL BR
TRX000760,CT-00833,24/09/2025,debito cartao,679.21,internet banking,TARIFA PACOTE SERVICOS
TRX001237,CT-00641,07/04/2026 13:13,Saque,-4950.30,AGENCIA,
TRX000791,CT-00958,12/04/2026 09:34,Depósito,"25,70",internet banking,TARIFA PACOTE SERVICOS
TRX000178,CT-00342,2025-11-19 11:55,Depósito,369.25,App,
TRX000437,CT-00975,09/08/2026 07:29,saque,-46.63,App,NETFLIX.COM
TRX000987,CT-00795,2026-07-31 08:29,DOC,253.05,caixa eletronico,NETFLIX.COM
TRX000746,CT-00012,2025-12-24,Compra Débito,254.91,Aplicativo,UBER *TRIP
TRX001995,CT-00959,15-12-2025 17:12,Saque,"R$ 678,98",ATM,TRANSF ENTRE CONTAS
TRX000815,CT-00189,07/03/2026,pagto,-222.56,caixa eletronico,TARIFA PACOTE SERVICOS
TRX001694,CT-00484,14/08/2025 12:46,Depósito,"398,51",Agência,  PADARIA DO ZE  
TRX001618,CT-00465,07/10/2025 23:21,saque,"-129,63",AGENCIA,SUPERMERCADO BOM PRECO
TRX000022,CT-00607,19-06-2026,debito cartao,"R$ 712,66",caixa eletronico,RENDIMENTO POUPANCA
TRX001817,CT-00831,27-11-2025 14:20,boleto,R$ 95.10,IB,PAG*MercadoLivre
TRX001549,CT-00030,2025-12-02,pagto,"R$ 5.985,29",Internet Banking,POSTO SHELL BR
TRX001532,CT-00427,11/08/2025,Pagamento,"280,76",caixa eletronico,UBER *TRIP
TRX001338,CT-00514,28/01/2026 03:01,DEPOSITO,0,ATM,AMAZON MKTPLACE
TRX000407,CT-00753,2026-06-07 13:00,DEPOSITO,"R$ 155,91",APP,IFOOD *IFOOD
TRX000497,CT-00885,03-08-2026,ted,"-289,81",ATM,PIX QR CODE
TRX001200,CT-00056,13-09-2025 19:51,ted,74201.16,Internet Banking,
TRX001394,CT-00596,08/02/2026,saque,"213,84",APP,  PADARIA DO ZE  
TRX000092,CT-00931,08-10-2025,Pagamento,"R$ 96,64",Internet Banking,  PADARIA DO ZE  
TRX001191,CT-00076,18/02/2026,pix,"1.491,26",Aplicativo,SUPERMERCADO BOM PRECO
TRX000062,CT-00268,2026-08-01,DOC,"-115,07",app,IFOOD *IFOOD
TRX000153,CT-00235,2026-03-09,Depósito,"1.119,66",IB,TRANSF ENTRE CONTAS
TRX000151,CT-00262,07/08/2026,Saque,R$ 277.46,Internet Banking,PIX QR CODE
TRX000952,CT-00816,2025-10-26,DOC,"-173,25",APP,TRANSF ENTRE CONTAS
TRX000963,CT-00664,09/01/2026 23:29,ted,0,IB,FARMACIA SAO JOAO
TRX001023,CT-00132,11-06-2026,TED,"R$ 74.996,67",Internet Banking,UBER *TRIP
TRX001967,CT-00789,09/02/26,Depósito,13941.83,AGENCIA,TARIFA PACOTE SERVICOS
TRX001077,CT-00483,19-mar-2026 10:35,DOC,"R$ 10.657,20",Agência,PAG*MercadoLivre
TRX001974,CT-00718,11/08/2026,PIX,118.11,Aplicativo,FARMACIA SAO JOAO
TRX001053,CT-00078,14/03/2026,TED,10.23,Internet Banking,IFOOD *IFOOD
TRX000554,CT-00860,14/08/2025,saque,"-288,89",Internet Banking,
TRX001973,CT-00623,2026-02-14,BOLETO,"196,13",,AMAZON MKTPLACE
TRX000197,CT-00267,24/01/26,Depósito,"R$ 141,98",IB,IFOOD *IFOOD
TRX001645,CT-00693,2026-04-28,DOC,R$ 59.57,AGENCIA,FOLHA PAGAMENTO
TRX001359,CT-00327,11/08/2026,Débito Cartão,"R$ 56,60",ATM,IFOOD *IFOOD
TRX002056,CT-00521,19-06-2026,ted,1684.68,IB,SUPERMERCADO BOM PRECO
TRX000147,CT-00515,2026-03-24 19:53,Compra Débito,"-22,52",AGENCIA,TARIFA PACOTE SERVICOS
TRX001493,CT-00944,12/09/2025 11:33,boleto,"R$ 775,49",app,POSTO SHELL BR
TRX000855,CT-00246,27/11/25,ted,1188.28,AGENCIA,FOLHA PAGAMENTO
TRX001879,CT-00074,25-05-2026 18:24,debito cartao,N/A,APP,AMAZON MKTPLACE
TRX000538,CT-00637,19/04/26,boleto,415.32,APP,
TRX000371,CT-00410,2026-07-04 07:09,Saque,62.40,caixa eletronico,PIX QR CODE
TRX000775,CT-00415,20/07/2026,Saque,"5.420,87",AGENCIA,TARIFA PACOTE SERVICOS
TRX000105,CT-00451,05/01/26 00:29,Saque,221.73,Caixa Eletrônico,SUPERMERCADO BOM PRECO
TRX000823,CT-00802,07/10/25,Depósito,0,Caixa Eletrônico,
TRX001939,CT-00484,2026-07-28,Depósito,154.79,app,PAG*MercadoLivre
TRX001555,CT-00595,07/02/2026,Depósito,"229,66",Caixa Eletrônico,NETFLIX.COM
TRX000771,CT-00152,31-dez-2025,BOLETO,"R$ 224,91",Caixa Eletrônico,TARIFA PACOTE SERVICOS
TRX001444,CT-00262,23/04/2026,boleto,"-1.444,44",app,TARIFA PACOTE SERVICOS
TRX001611,CT-00961,2026-07-24,BOLETO,0,AGENCIA,PIX QR CODE
TRX001998,CT-00488,2026-02-11 06:19,DEPOSITO,5390.84,Caixa Eletrônico,
TRX001676,CT-00955,25/11/25,BOLETO,"R$ 475,27",ATM,UBER *TRIP
TRX001229,CT-00731,16/09/2025 03:00,saque,"1945,66",ATM,PAG*MercadoLivre
TRX000327,CT-00126,2026-01-02,boleto,-948.06,Agência,PAG*MercadoLivre
TRX000224,CT-00615,2026-02-05,Pix,278.82,caixa eletronico,FARMACIA SAO JOAO
TRX001064,CT-00082,22/07/2026,Depósito,"R$ 24,72",agencia,PAG*MercadoLivre
TRX000174,CT-00334,03/10/2025 08:31,deposito,"R$ 440,50",APP,
TRX000569,CT-00117,26-05-2026,PIX,"R$ 45.049,67",IB,SUPERMERCADO BOM PRECO
TRX000468,CT-00514,2026-01-15,pagto,"R$ 67,50",Caixa Eletrônico,AMAZON MKTPLACE
TRX000397,CT-00221,2026-08-10,Boleto,"R$ 791,82",agencia,SUPERMERCADO BOM PRECO
TRX000172,CT-00881,2026-02-01,Depósito,"115,96",AGENCIA,POSTO SHELL BR
TRX000973,CT-00539,07/10/2025,Saque,"1.719,01",app,TARIFA PACOTE SERVICOS
TRX000556,CT-00144,2025-08-07 08:08,pix,N/A,App,TRANSF ENTRE CONTAS
TRX002092,CT-00536,16/06/2026 06:58,boleto,12.26,Agência,SUPERMERCADO BOM PRECO
TRX000640,CT-00146,2026-06-23 09:49,TED,"118,01",AGENCIA,FOLHA PAGAMENTO
TRX000857,CT-00141,2026-08-02,BOLETO,"R$ 1.099,44",,TRANSF ENTRE CONTAS
TRX001726,CT-00886,2026-05-29,Saque,0,agencia,RENDIMENTO POUPANCA
TRX001081,CT-00989,18/03/2026,TED,"243,91",caixa eletronico,  PADARIA DO ZE  
TRX001176,CT-00448,22/08/2025 07:34,saque,"-123,49",AGENCIA,  PADARIA DO ZE  
TRX000225,CT-00825,19/05/2026,DEPOSITO,"R$ 255,94",APP,PIX QR CODE
TRX001766,CT-00585,27/12/2025,BOLETO,"R$ 1.651,95",ATM,POSTO SHELL BR
TRX001670,CT-00490,07-set-2025,deposito,"R$ 109,54",IB,
TRX000323,CT-00785,31/07/2026,Débito Cartão,192.53,APP,SUPERMERCADO BOM PRECO
TRX001902,CT-00461,16/03/2026 05:52,boleto,"R$ 187,07",internet banking,AMAZON MKTPLACE
TRX000732,CT-00645,15/05/2026,BOLETO,"2.684,85",agencia,FARMACIA SAO JOAO
TRX000836,CT-00324,09-dez-2025,deposito,"268,92",Aplicativo,SUPERMERCADO BOM PRECO
TRX001181,CT-00283,06/11/25 06:29,Boleto,-259.22,ATM,AMAZON MKTPLACE
TRX000263,CT-00657,01/05/2026 04:14,Compra Débito,"292,29",ATM,SUPERMERCADO BOM PRECO
TRX000364,CT-00107,14-08-2025,boleto,"R$ 260,36",IB,  PADARIA DO ZE  
TRX000890,CT-00941,08-03-2026,Débito Cartão,"R$ 144,09",Caixa Eletrônico,TRANSF ENTRE CONTAS
TRX000213,CT-00797,26/05/2026,Saque,0,ATM,TARIFA PACOTE SERVICOS
TRX002067,CT-00244,2026-06-19,Depósito,1869.66,Aplicativo,UBER *TRIP
TRX000677,CT-00801,10/10/2025,DEPOSITO,"R$ 1.396,47",APP,UBER *TRIP
TRX000501,CT-00026,25/04/2026 20:17,saque,N/A,IB,PIX QR CODE
TRX000657,CT-00061,2026-04-28 00:12,pix,"151,01",IB,UBER *TRIP
TRX000034,CT-00833,28-12-2025 04:45,Depósito,"118,36",internet banking,  PADARIA DO ZE  
TRX000203,CT-00342,12/08/2026 20:04,Débito Cartão,,Aplicativo,TRANSF ENTRE CONTAS
TRX001977,CT-00178,08/09/2025 00:53,Pagamento,R$ 1542.02,caixa eletronico,FOLHA PAGAMENTO
TRX000093,CT-00668,2026-01-24 20:17,Pagamento,R$ 7957.23,app,UBER *TRIP
TRX000678,CT-00782,31-12-2025,Depósito,0,App,RENDIMENTO POUPANCA
TRX001574,CT-00177,2025-09-25,DOC,"R$ 68.935,30",App,AMAZON MKTPLACE
TRX000937,CT-00430,2026-05-17,pix,"-1.168,23",caixa eletronico,SUPERMERCADO BOM PRECO
TRX001890,CT-00716,20/11/2025 22:07,Saque,"-276,35",IB,PAG*MercadoLivre
TRX001535,CT-00940,04/06/26 18:50,Saque,-18.03,,TRANSF ENTRE CONTAS
TRX000452,CT-00574,04-11-2025 10:51,BOLETO,"R$ 43.352,52",caixa eletronico,FOLHA PAGAMENTO
TRX000280,CT-00318,30/10/2025,Pix,"R$ 1.974,31",Caixa Eletrônico,FARMACIA SAO JOAO
TRX000030,CT-00169,22/06/2026,deposito,17.85,AGENCIA,PIX QR CODE
TRX001803,CT-00577,04-09-2025,PIX,"R$ 224,82",Aplicativo,FARMACIA SAO JOAO
TRX000898,CT-00490,27/12/2025 20:40,DOC,"R$ 9.329,10",caixa eletronico,RENDIMENTO POUPANCA
TRX000785,CT-00680,11-nov-2025 12:39,BOLETO,N/A,internet banking,TARIFA PACOTE SERVICOS
TRX001606,CT-00074,05-mai-2026,Débito Cartão,"392,23",internet banking,IFOOD *IFOOD
TRX000057,CT-00910,25/01/2026,saque,"-1.325,07",Aplicativo,AMAZON MKTPLACE
TRX001240,CT-00103,16/06/2026 20:09,saque,R$ 86.40,Caixa Eletrônico,PIX QR CODE
TRX001214,CT-00024,2026-01-17 09:36,Depósito,"R$ 1.142,23",AGENCIA,RENDIMENTO POUPANCA
TRX002051,CT-00190,2025-10-07,Compra Débito,264.48,App,NETFLIX.COM
TRX001156,CT-00810,2025-08-10,TED,"101,85",IB,SUPERMERCADO BOM PRECO
